ID,PM2.5,PM2.5_PopWtd,NO2,NO2_PopWtd,Access_City,Access_Motor,Access_Walk,Diabetes,Obesity,Smoking,COPD,COPD_F,COPD_M,CVD,CVD_F,CVD_M,HIV,HIV_F,HIV_M,Hypertension,Hypertension_F,Hypertension_M,Risk_Tot,Risk_Age,Risk_High,Cases_MERS,Cases_SARS,WorldPop,WorldPop_Density,WorldPop_65,WorldPop_F,WorldPop_M,Sex_Ratio
BRMG3117405,6.459416668812383,6.679080906127517,2.8179593,3.7613065,49.847133758,9.96997570992,77.0732484076,,,,,,,,,,,,,,,,,,,,,4657.57042885,14.6464478895,0.12652984,0.49634115797381345,0.5036588143615485,1.0147433
BRMG3117504,7.050450821237172,7.204414057157222,1.9600785,4.469165,97.710056391,31.3232727293,185.195958647,,,,,,,,,,,,,,,,,,,,,17622.9111536,8.29703914951,0.13427749,0.5027186554356664,0.49728134152283854,0.9891842
BRMG3117603,9.068148159677206,9.029902465614104,3.500243,2.6466603,19.8585209003,15.0843870525,144.781350482,,,,,,,,,,,,,,,,,,,,,5686.02588925,18.461123017,0.14115158,0.4989805103357058,0.5010194915548942,1.0040864
BRMG3117702,11.069487182528466,11.124397499624749,3.3554816,4.6472793,39.8211206897,12.5532646624,99.6120689655,,,,,,,,,,,,,,,,,,,,,13691.0124977,29.506492452,0.11246124,0.5047825280388138,0.49521745021699454,0.98105109
BRMG3117801,10.1901190344777,10.38449596031284,3.4875703,7.1829877,32.5263157895,12.99432237,88.2807017544,,,,,,,,,,,,,,,,,,,,,12095.9764085,52.3635342361,0.097307213,0.4891013755485368,0.5108986402831739,1.0445659
BRMG3117836,4.196106057117382,4.259571575547239,1.0224541,2.2833214,206.203818369,74.7323773514,442.012899897,,,,,,,,,,,,,,,,,,,,,7315.60832078,3.7612382112,0.10725537,0.49930989192304626,0.5006901189058549,1.0027642
BRMG3117876,8.509629621273923,8.608878308127803,6.194841,8.088844,8.3461538461500009,3.00622481681,38.615384615399996,,,,,,,,,,,,,,,,,,,,,7026.60174596,132.577391433,0.079801925,0.515073036846139,0.4849269281497425,0.94147217
BRMG3117900,10.578666665057323,10.588096624067362,3.186852,3.2735581,18.5426356589,9.89164946477,74.8255813953,,,,,,,,,,,,,,,,,,,,,12581.2456981,48.3894065311,0.13492875,0.48992033443324684,0.5100796975111258,1.0411483
BRMG3118007,9.295000006755153,9.240459374398192,2.999008,3.0733416,18.1018276762,7.78108227735,58.8772845953,,,,,,,,,,,,,,,,,,,,,59876.344947,155.927981633,0.090219483,0.5201034069057736,0.4798965772782978,0.9226945
BRMG3118106,7.052371795857519,6.930947549850993,1.9156673,2.4416552,126.562376238,39.5484229041,139.700990099,,,,,,,,,,,,,,,,,,,,,4994.63684624,9.94947578933,0.13431388,0.502677467309774,0.49732256347524706,0.98934716
BRMG3118205,7.8924275390371985,7.808438033228095,3.64077,5.549401,39.2098445596,21.1352502396,146.270725389,,,,,,,,,,,,,,,,,,,,,7356.64087372,9.60396980904,0.10367224,0.4939898878280241,0.5060101837100609,1.0243331
BRMG3118304,9.499940468849823,9.667835974101388,3.4193003,6.824877,9.68845315904,8.46728155439,79.2527233115,,,,,,,,,,,,,,,,,,,,,131814.040506,284.695551848,0.0988511,0.5196961548028856,0.4803038337719279,0.92420131
BRMG3118403,5.8472169815087085,5.952818715386499,1.3567113,2.1770604,77.2441288913,30.941461024,195.705625341,,,,,,,,,,,,,,,,,,,,,22519.7133818,12.2857137926,0.14058144,0.5211386930654599,0.4788612899805055,0.91887498
BRMG3118502,9.88399999231105,9.88729732520994,3.1854784,3.1438267,42.6754385965,19.8867308884,162.50877193,,,,,,,,,,,,,,,,,,,,,1792.11288202,16.0010078752,0.11554416,0.48628325745736944,0.513716763735492,1.0564146
BRMG3118601,8.53857140739761,8.470970796128732,7.6137557,9.596735,1.73360655738,2.88988333257,31.7336065574,,,,,,,,,,,,,,,,,,,,,676711.453383,2819.63105576,0.083846733,0.5123337107223103,0.4876662547238193,0.95185274
BRMG3118700,10.249416676412034,10.25364937292316,2.7377772,3.8713834,42.1924119241,12.3765976545,94.1951219512,,,,,,,,,,,,,,,,,,,,,9014.08488548,24.5615391975,0.12026346,0.49932684872429206,0.5006731639802697,1.0026962
BRMG3118809,4.486255405965806,4.551638917881074,1.1407087,1.2441127,84.7278084715,38.0156608589,241.950644567,,,,,,,,,,,,,,,,,,,,,26358.3240339,9.71556359524,0.10607937,0.4903766257435879,0.5096233350316116,1.0392488
BRMG3118908,7.293151051977903,7.3742079813614385,2.200111,2.0073383,57.6545632974,26.7301782749,175.610402355,,,,,,,,,,,,,,,,,,,,,8933.82339063,8.73296519123,0.1352244,0.48624410961113335,0.5137559250179372,1.0565802
BRMG3119005,10.679861096375475,10.678020366360943,3.3023663,3.236257,38.7433628319,18.0582899931,140.769911504,,,,,,,,,,,,,,,,,,,,,3539.60218623,15.6619565763,0.1228001,0.4721829211491503,0.5278170827411175,1.1178232
BRMG3119104,6.347102275219816,8.915612611056812,2.1281223,6.8528123,77.121221865,50.4609812649,328.377491961,,,,,,,,,,,,,,,,,,,,,23286.7121496,7.48528195102,0.12878263,0.5111344582925355,0.4888655352832,0.9564324
BRMG3119203,5.855999997643113,5.856116900876077,2.0114903,2.1752176,44.5232722144,20.4422729204,132.38787024,,,,,,,,,,,,,,,,,,,,,9740.17540058,13.7379060657,0.12939045,0.5118988822011459,0.4881011588063292,0.95351088
BRMG3119302,6.839129463088697,6.990695097628327,2.154424,8.345612,76.9529065489,39.5046314623,291.585479519,,,,,,,,,,,,,,,,,,,,,27666.4864043,6.77601920263,0.11555861,0.4914076836980263,0.5085923016886255,1.0349702
BRMG3119401,8.690277786939289,10.51894941424292,2.8095648,4.963236,23.2014652015,14.6355352594,92.36996337,,,,,,,,,,,,,,,,,,,,,104974.129642,383.117261466,0.098603107,0.5233989001611807,0.4766010937230268,0.91058868
BRMG3119500,4.582988501374384,4.619051634514361,1.5519221,1.7860867,177.37,40.3314204388,261.818,,,,,,,,,,,,,,,,,,,,,8982.55789062,8.99154944006,0.12591395,0.49626727200444615,0.5037327513051726,1.0150433
BRMG3119609,9.78983334561184,9.864825729894203,3.2567935,3.264573,14.7409638554,16.126406256,133.608433735,,,,,,,,,,,,,,,,,,,,,3177.77706295,19.3766894082,0.14943239,0.4924146247526177,0.5075854183750144,1.030809
BRMG3119708,10.284333352645085,10.29201599350074,3.5242896,3.5823488,11.6011235955,13.2867246692,109.612359551,,,,,,,,,,,,,,,,,,,,,3451.41030806,19.1745017115,0.11410816,0.503906155677439,0.49609387096094704,0.98449653
BRMG3119807,8.417465279158256,8.763484517986647,3.235068,6.3602233,73.6328029376,18.4310069863,137.336597307,,,,,,,,,,,,,,,,,,,,,3229.23883305,3.92851439544,0.12459917,0.46837520486877576,0.5316247848966144,1.1350404
BRMG3119906,9.737638894882387,9.744289270719872,2.9485626,3.00878,40.8679245283,21.9775719673,221.855345912,,,,,,,,,,,,,,,,,,,,,3694.261024,23.5303249936,0.11616506,0.48651559495217733,0.5134844526892857,1.0554327
BRMG3119955,9.486666680562044,9.469040329991495,3.7457502,3.801166,10.6,14.6983358612,130.048,,,,,,,,,,,,,,,,,,,,,6484.23218298,51.0569463227,0.124015,0.5089552944545106,0.49104470817031826,0.96480912
BRMG3120003,8.24027777479775,7.870679913222016,2.6890419,4.8077817,53.4230769231,30.5904736446,191.315384615,,,,,,,,,,,,,,,,,,,,,2704.78927737,10.4432018431,0.12863733,0.5013551744476612,0.4986448339189794,0.9945941
BRMG3120102,5.452031247798988,5.454647754354458,1.608262,1.6782129,135.090909091,55.284436213,386.178451178,,,,,,,,,,,,,,,,,,,,,4433.51197197,7.4890404932,0.10189822,0.5189469690272821,0.4810530372950195,0.92697918
BRMG3120151,4.099411762768737,4.122346567923386,0.7383389,0.53801763,99.1978114478,28.0884533603,203.154882155,,,,,,,,,,,,,,,,,,,,,6889.81268165,5.80439147569,0.13222896,0.49295877216601164,0.5070412450115236,1.0285673
BRMG3120201,10.092826085980388,10.06717712485676,1.8073382,3.6769993,77.8343949045,23.9004740768,151.754140127,,,,,,,,,,,,,,,,,,,,,13403.9457488,17.6367707221,0.12507568,0.4767577860849003,0.5232422475768294,1.0975012
BRMG3120300,4.525771604542739,4.560751139602927,1.1875781,2.178476,126.554146341,28.2489770343,152.44195122,,,,,,,,,,,,,,,,,,,,,5923.57486445,5.78474107856,0.09876515,0.48517913013104946,0.5148208421069987,1.0610944
BRMG3120409,9.853125010927492,9.78027330258726,3.7420034,4.241167,18.0833333333,15.8094220956,160.363095238,,,,,,,,,,,,,,,,,,,,,5125.46307456,31.2528236254,0.1066321,0.505527259158419,0.49447276531546724,0.97813272
BRMG3120508,10.453888876405111,10.469662285738623,2.9164631,2.901609,30.9715762274,13.450426976,89.8139534884,,,,,,,,,,,,,,,,,,,,,10074.1232548,25.6992940173,0.1249411,0.4768084604991625,0.5231915142083139,1.0972781
BRMG3120607,9.036547616478904,9.05114798477138,1.4414618,1.424296,45.7272727273,8.52524347511,67.6889952153,,,,,,,,,,,,,,,,,,,,,4996.66926253,24.2556760317,0.15077472,0.49201217267584546,0.5079878148098181,1.03247
BRMG3120706,7.440833351860341,7.455193005888439,3.1599872,3.7079246,36.9304347826,22.8153992985,184.626086957,,,,,,,,,,,,,,,,,,,,,4145.55669007,18.024159522,0.099746704,0.5117389674302533,0.48826108320950784,0.95412135
BRMG3120805,10.943431390442164,11.28371923878905,2.3586254,6.1739707,72.5160305344,19.6417009708,142.880916031,,,,,,,,,,,,,,,,,,,,,15528.1499359,23.6709602681,0.12540835,0.5007967035417012,0.4992032941463684,0.99681824
BRMG3120839,5.280714282819142,5.178751428674145,2.8683872,6.476644,72.731884058,12.565114772,86.2862318841,,,,,,,,,,,,,,,,,,,,,5073.92464113,18.3837849316,0.14029278,0.5209172754704854,0.4790827164233635,0.91969061
BRMG3120870,4.341904762978584,4.396801242981605,0.7363072,2.6029034,144.772988506,30.8130145936,185.557471264,,,,,,,,,,,,,,,,,,,,,8016.9265485,11.5185726271,0.10984915,0.49160444169685036,0.5083955522534498,1.0341557
BRMG3120904,7.326871215515953,9.45524348287807,2.650315,7.5265155,46.9396763119,35.445616383,263.30308975,,,,,,,,,,,,,,,,,,,,,81453.954822,20.0230960723,0.10471179,0.5103674228077126,0.48963255482382156,0.9593727
BRMG3121001,6.267833334356522,6.378391250874589,3.509903,3.7973666,84.0791556728,20.4513251624,121.042216359,,,,,,,,,,,,,,,,,,,,,5312.79243666,14.0179219965,0.10654507,0.5086829444628183,0.49131702981436237,0.96586102
BRMG3121100,10.35255950845433,10.404883706036332,2.4523354,2.5470815,29.2046332046,26.9066348168,189.747104247,,,,,,,,,,,,,,,,,,,,,7949.21949613,15.2576189945,0.12547787,0.48541743021167866,0.5145825954348644,1.0600827
BRMG3121209,8.799897956655471,8.850114587388136,1.5842615,1.5870523,80.6102385108,31.1324299563,210.538103549,,,,,,,,,,,,,,,,,,,,,7095.65365372,4.20109748592,0.12472111,0.4683480285509349,0.5316519638782333,1.1351643
BRMG3121258,8.161388919502473,8.242914912132406,5.634867,5.7567596,15.328,7.51101013184,82.616,,,,,,,,,,,,,,,,,,,,,12509.4757597,99.2815536483,0.11307506,0.5156574603054906,0.48434256689788757,0.93927193
BRMG3121308,9.69240739858814,9.690633630491869,2.6938927,2.6990592,40.6148148148,18.4036494979,127,,,,,,,,,,,,,,,,,,,,,5021.75222608,18.5990823188,0.15069738,0.5000782370261041,0.49992175778048964,0.99968708
BRMG3121407,9.53513890150942,9.49533984241054,2.2272422,2.2818158,53.9161425577,27.2093837266,220.06918239,,,,,,,,,,,,,,,,,,,,,7077.37409037,15.0582427455,0.15301599,0.49048318707970423,0.5095168001514356,1.0388058
BRMG3121506,9.755666655898148,9.75124939777534,3.0740135,3.068428,22.9719101124,22.6736231386,167.078651685,,,,,,,,,,,,,,,,,,,,,2848.50487971,16.093247908,0.13573535,0.49568537166899596,0.5043146354540391,1.0174087
BRMG3121605,5.386887624263354,5.566504726139923,1.8405114,5.9262204,135.87774754,61.5678971599,374.033912497,,,,,,,,,,,,,,,,,,,,,47549.4000648,9.95173714207,0.10189794,0.5188716359486579,0.4811283626885488,0.92725891
BRMG3121704,8.994166665524185,9.016620890583187,2.160488,2.7324133,54.1449275362,15.4208153026,112.93236715,,,,,,,,,,,,,,,,,,,,,3712.84830189,18.0235354461,0.13581042,0.5008081528818381,0.4991918466091188,0.99677259
BRMG3121803,8.33590277586543,8.110721169817245,2.0084746,2.1237946,61.681498829,31.4844034695,171.754098361,,,,,,,,,,,,,,,,,,,,,7600.88447738,17.8844340644,0.1283568,0.5015127135985579,0.4984872893774116,0.99396735
BRMG3121902,9.175208342944662,9.227780550036082,3.6125336,3.6941967,13.1836734694,15.1248371942,127.639455782,,,,,,,,,,,,,,,,,,,,,3551.79298091,24.3273491843,0.13083024,0.500208995723847,0.49979098149610907,0.99916428
BRMG3122009,7.404940480969513,7.339072854561618,2.427522,3.4105046,43.1288056206,14.7977121021,108.220140515,,,,,,,,,,,,,,,,,,,,,19912.0053371,46.8517772638,0.10344291,0.49326623480257026,0.5067337432458486,1.0273027
BRMG3122108,5.46324999789396,5.470529951919146,2.618705,2.7946405,47.4870588235,23.7038362604,184.028235294,,,,,,,,,,,,,,,,,,,,,4899.97686279,11.7224326861,0.13084605,0.5048596900091159,0.4951403584013167,0.98074847
BRMG3122207,6.321944448682913,6.408092006655121,2.196286,2.5277977,61.4970414201,21.603075778,180.591715976,,,,,,,,,,,,,,,,,,,,,7739.46885335,46.9058718385,0.11723725,0.5164128282873077,0.48358716481945435,0.93643516
BRMG3122306,9.83829860679999,11.83610085296681,3.8464212,7.046824,13.2533936652,8.77684785405,79.8042986425,,,,,,,,,,,,,,,,,,,,,246797.244392,278.866942815,0.095870361,0.5108033532163961,0.48919666950671015,0.95770061
BRMG3122355,4.265999989211596,4.233554793863864,2.7807155,4.596771,83.5174825175,34.4381098847,297.20979021,,,,,,,,,,,,,,,,,,,,,7189.9834288,50.6336861183,0.10981905,0.4915100618792124,0.5084898923905014,1.0345463
BRMG3122405,9.928437498025652,10.145366674262672,2.8262482,5.5066934,30.68,10.6760982921,79.5454545455,,,,,,,,,,,,,,,,,,,,,5953.85295039,21.6503743651,0.13628559,0.48348844420341947,0.516511564129,1.0683017
BRMG3122454,4.422149119852942,4.396168149151393,1.0518953,5.9442577,121.194805195,24.2354910098,176.555555556,,,,,,,,,,,,,,,,,,,,,12280.0135347,17.6183838374,0.11793204,0.49426092103637725,0.5057390517079525,1.0232229
BRMG3122470,5.871839077599401,5.875358140356939,2.6911697,2.5693345,79.3226773227,28.3416141013,179.187812188,,,,,,,,,,,,,,,,,,,,,3547.18972406,3.53657998411,0.10758908,0.48562530735693527,0.5143746858602304,1.0592008
BRMG3122504,6.998888883573932,7.090459431100834,3.5137017,5.2167907,33.2285714286,19.3185810089,183.842857143,,,,,,,,,,,,,,,,,,,,,4937.07649031,68.5705068099,0.135334,0.5073021260488383,0.49269787591386166,0.97121191
BRMG3122603,7.16565476788999,7.417796327769023,1.8371713,3.6630435,105.381930185,21.9534171754,126.533880903,,,,,,,,,,,,,,,,,,,,,4115.47176042,8.39892196004,0.13430825,0.5026853591601057,0.4973146261587099,0.98931593
BRMG3122702,8.516875006506872,8.510518746666955,2.393927,2.3807406,46.962962963,14.5847177206,113.534979424,,,,,,,,,,,,,,,,,,,,,5169.03562814,21.0123399518,0.17900729,0.5123622452091695,0.4876377106549382,0.95174402
BRMG3122801,10.431388857960632,10.464951321432071,3.4222891,3.9498768,47.1888111888,6.44001440193,38.4895104895,,,,,,,,,,,,,,,,,,,,,2922.98841786,20.7304143111,0.12551902,0.48522970236002216,0.514770325741355,1.0608797
BRMG3122900,10.029444446414216,10.179356315971232,3.5344753,5.8446283,14.1888888889,12.4970651309,86.0777777778,,,,,,,,,,,,,,,,,,,,,6653.37717605,75.6065588187,0.12695988,0.5080952139867976,0.49190483470276125,0.96813512
BRMG3123007,10.298333341876567,10.295714582720564,2.74538,2.725357,25.3312101911,8.78154599363,65.6433121019,,,,,,,,,,,,,,,,,,,,,10349.0501722,66.3400652061,0.10661345,0.5055465683270329,0.49445344402192626,0.97805715
BRMG3123106,7.098787869196941,7.124283983779443,2.0651622,1.8361689,64.1066098081,39.0336634101,282.558635394,,,,,,,,,,,,,,,,,,,,,5104.29903725,10.74589271,0.14101376,0.5046842046675779,0.49531580762598076,0.98143703
BRMG3123205,8.991622815052395,11.938584189485374,2.4726474,6.233239,83.6200145033,23.6281163197,167.338651197,,,,,,,,,,,,,,,,,,,,,13188.8608804,9.61988393904,0.14378643,0.49868124773187594,0.5013187158434469,1.0052888
BRMG3123304,9.39374998755125,9.725293566854674,2.0361583,3.6255708,38.1546391753,20.6780399768,161.24742268,,,,,,,,,,,,,,,,,,,,,4160.9978832,14.5489436476,0.13583307,0.495605419153461,0.5043946089167287,1.0177342
BRMG3123403,9.205833342754202,9.198713463997104,3.5486624,3.5958622,57.8743455497,28.4539950805,241.020942408,,,,,,,,,,,,,,,,,,,,,1552.8270092,8.2160159217,0.11271255,0.49307954811686566,0.5069204266388542,1.0280702
BRMG3123502,6.84407407600019,6.769306396132248,2.8460677,5.163867,78.6078947368,35.1075007414,259.802631579,,,,,,,,,,,,,,,,,,,,,1907.36827766,4.92860020068,0.11537787,0.49151241057135486,0.5084875958982923,1.0345367
BRMG3123528,6.598645829129913,6.669001103265331,1.9916371,1.6688364,32.1861313869,20.1350695756,164.788321168,,,,,,,,,,,,,,,,,,,,,7782.10148466,29.1464475081,0.109101,0.4987935595097922,0.5012064553113972,1.0048374
BRMG3123601,10.55064814752999,10.546972176992655,3.262438,3.1440585,25.7920634921,12.8450223807,117.885714286,,,,,,,,,,,,,,,,,,,,,28959.6537468,46.114098323,0.11767727,0.5039739123819019,0.496026061830497,0.98422968
BRMG3123700,6.677333332001936,6.717520969628505,4.7549553,4.9474096,22.991416309,20.322869835,184.17167382,,,,,,,,,,,,,,,,,,,,,11312.0271885,47.9323185954,0.13527875,0.5073328417946457,0.49266717690226847,0.97109264
BRMG3123809,5.084958327785111,5.067364018291491,2.331779,3.5557017,61.8481532148,37.099310601,281.867305062,,,,,,,,,,,,,,,,,,,,,7141.44085497,9.65059574995,0.1060777,0.490337716311551,0.5096622899938993,1.0394107
BRMG3123858,7.325000009065176,7.329027163876463,4.119753,4.3211226,20.8256880734,21.0179020068,186.467889908,,,,,,,,,,,,,,,,,,,,,5363.88420773,51.0846115021,0.11401928,0.5001589512565859,0.49984106594550054,0.99936444
BRMG3123908,9.568137258802546,9.754322191544194,3.297456,5.0826964,34.7810858144,10.0290982004,92.2259194396,,,,,,,,,,,,,,,,,,,,,15521.6003829,27.0883078236,0.11446603,0.5030837289563731,0.4969162528174136,0.9877407
BRMG3124005,8.527152782305953,8.71532694502327,2.3219516,3.5696123,36.4454342984,19.4728886704,135.523385301,,,,,,,,,,,,,,,,,,,,,18867.3448235,42.114608981,0.12231364,0.49443386906146986,0.505566124392829,1.0225152
BRMG3124104,8.424296883881707,8.564205195818879,3.0440474,6.388859,22.0934995548,13.5363252142,108.331255565,,,,,,,,,,,,,,,,,,,,,76468.1837896,68.0927727423,0.088493541,0.501480826398487,0.4985191632756498,0.99409407
BRMG3124203,6.7331818165425545,6.7140662904130295,2.7515779,2.9503174,42.0152284264,15.9902497872,115.748730964,,,,,,,,,,,,,,,,,,,,,25033.2309164,63.8602829499,0.091682687,0.4908366818903219,0.509163321449239,1.0373375
BRMG3124302,4.085860217070232,4.287358241829269,1.1221871,3.4646842,122.00397878,53.8423656384,314.248894783,,,,,,,,,,,,,,,,,,,,,31155.3291966,13.7611878077,0.10667592,0.49990253358323267,0.5000974601064504,1.0003899
BRMG3124401,10.749416651874975,10.68999306088874,2.0044506,2.2875307,33.5868263473,28.9875527942,205.392215569,,,,,,,,,,,,,,,,,,,,,4718.33244258,14.0009864765,0.12275364,0.47211601283057125,0.5278839993389823,1.1181235
BRMG3124500,10.11574072225222,10.11152838843932,3.539756,3.4977906,26.6980519481,9.03230010496,78.0097402597,,,,,,,,,,,,,,,,,,,,,11269.3677047,36.4704456464,0.10915336,0.48495041099073666,0.5150495885922035,1.0620666
BRMG3124609,9.682666684836144,9.686506082007178,2.4082284,1.4518365,59.9751552795,12.939006376,82.900621118,,,,,,,,,,,,,,,,,,,,,2286.66022015,13.6925761685,0.13859017,0.4968112402486621,0.5031887946712614,1.0128371
BRMG3124708,8.536874998857664,8.696497916849484,2.4016974,4.7350965,87.5215736041,21.6010117458,146.883248731,,,,,,,,,,,,,,,,,,,,,3438.28915865,4.35778093618,0.1021544,0.4826148190082797,0.5173851639338182,1.0720458
BRMG3124807,6.850555545811881,6.90071627684885,3.1968079,6.184658,53.8441176471,25.3561107639,155.232352941,,,,,,,,,,,,,,,,,,,,,8077.41276275,7.9423920971,0.08901234,0.480597737669451,0.5194023040827795,1.0807422
BRMG3124906,8.119848465942091,8.138663978422738,2.767483,3.1754448,30.9074550129,14.9748575185,110.524421594,,,,,,,,,,,,,,,,,,,,,11383.4327408,29.1136387233,0.14923869,0.49831035410513186,0.5016896774494973,1.0067816
BRMG3125002,10.403611083328558,10.42128078119756,2.0016184,1.4940851,29.3,21.3889070181,167.061538462,,,,,,,,,,,,,,,,,,,,,3907.66428208,30.2919711789,0.1324345,0.5225888542587428,0.47741109914564744,0.91355008
BRMG3125101,10.427500014404334,10.404988587368242,3.5482888,4.635415,31.076433121,7.2800757046,57.7802547771,,,,,,,,,,,,,,,,,,,,,42517.1630936,136.711135349,0.079737231,0.5065386877432998,0.4934613335751499,0.97418296
BRMG3125200,10.55624999503306,10.503493099728534,3.3734658,2.0950887,17.972972973,18.3763746399,152.972972973,,,,,,,,,,,,,,,,,,,,,2274.66656067,21.0617274136,0.11344741,0.47677102163077634,0.5232289516971826,1.0974429
BRMG3125309,7.138055552583576,7.26005345202213,1.8420825,1.4509382,48.4607843137,14.2034893398,101.12254902,,,,,,,,,,,,,,,,,,,,,3186.34386581,15.6193326755,0.15158699,0.49714329862427264,0.5028567121058939,1.0114925
BRMG3125408,5.581726185338757,5.459090035100923,0.9619223,0.9923488,147.947488584,71.2272890605,418,,,,,,,,,,,,,,,,,,,,,4640.04940951,10.4741521659,0.10891432,0.49701414714968234,0.5029858939037597,1.0120153
BRMG3125507,5.447916654646488,5.341291867277585,1.7683098,2.070601,136.426020408,67.5905868764,445.408163265,,,,,,,,,,,,,,,,,,,,,3106.12183421,8.02615461037,0.10189696,0.5188664791733465,0.481133477618432,0.9272781
